rel_type,source_id,source_type,target_id,target_type
HIRED_AS,CAND-8bc78e81-5a30-4528-8b59-95622227219f,Candidate,EMP-9136f1f8-f310-46dc-a202-bee65cb5e69c,Employee
HIRED_AS,CAND-c359810a-71a6-414c-9f3c-44dc5ef787b8,Candidate,EMP-73b911d8-12f5-431a-9a52-d2ee22bf18f5,Employee
HIRED_AS,CAND-51d08109-fc90-4838-9874-1408f7b217c7,Candidate,EMP-90494583-ec86-4890-97b0-0bdc566e3cbe,Employee
HIRED_AS,CAND-51d08109-fc90-4838-9874-1408f7b217c7,Candidate,EMP-4efc8248-e10b-4a47-bfae-b7487781321e,Employee
HIRED_AS,CAND-3da06476-f778-4676-b50d-112e8164ceec,Candidate,EMP-74fd33d1-84f2-4d0f-b947-4bfacdd0b4d4,Employee
HIRED_AS,CAND-fd98fe33-6498-4be9-a999-bbef518b2f21,Candidate,EMP-35145890-84c8-4c46-a359-5fa4b4adaf89,Employee
HIRED_AS,CAND-b6d1f6bb-f48f-409c-89a2-24410ac4de85,Candidate,EMP-fa585b27-8ce3-47c3-b6ea-b3a001539221,Employee
HIRED_AS,CAND-8a2db2e6-3bfd-48a6-b05f-ddf566fadca0,Candidate,EMP-24f43c62-b523-40de-9b87-d29c4cfd0fc1,Employee
HIRED_AS,CAND-2253e706-87ad-4b26-8eaa-58416aa0426d,Candidate,EMP-ea45ba41-6589-4da1-b45a-f934b42a2d93,Employee
HIRED_AS,CAND-0e5d8c6a-79db-4862-8d7d-d772608e2f5c,Candidate,EMP-9647ff9f-3508-407a-b622-d84204022b3c,Employee
HIRED_AS,CAND-ca5e151b-23d3-4d4c-bd5f-f093c16f9bcc,Candidate,EMP-12d15585-b68e-47fa-bf17-5534cc4d5819,Employee
HIRED_AS,CAND-ca5e151b-23d3-4d4c-bd5f-f093c16f9bcc,Candidate,EMP-2b64777c-6177-4771-af70-de702b69c95e,Employee
HIRED_AS,CAND-6e3cdd4f-55b1-45e4-b0b2-7304545cd88d,Candidate,EMP-3df51967-4d86-40bd-a222-4f9623a13e20,Employee
HIRED_AS,CAND-34e50699-c8eb-427a-a3a4-e70e9dbc15c0,Candidate,EMP-efb3b939-b1d8-4887-8739-cc7bbff30c8d,Employee
HIRED_AS,CAND-34e50699-c8eb-427a-a3a4-e70e9dbc15c0,Candidate,EMP-231ae7c7-4c9b-4f5c-a188-7eaf5e1885c3,Employee
HIRED_AS,CAND-d1e91691-a320-4116-a22d-f6a48163b6ce,Candidate,EMP-837217e0-6570-46ea-9b11-f51ff7e9101d,Employee
HIRED_AS,CAND-e9a53368-5812-4eb2-bc13-f47ac80c2195,Candidate,EMP-303014d0-f2c8-4743-9027-e7702460d0d2,Employee
HIRED_AS,CAND-99e4704c-2c56-40cd-a5ba-247221df5609,Candidate,EMP-c3f62136-846d-4a3b-a661-c42630385dd7,Employee
HIRED_AS,CAND-99e4704c-2c56-40cd-a5ba-247221df5609,Candidate,EMP-4b46ef33-95e7-4614-82b4-02815f269466,Employee
HIRED_AS,CAND-40b374f8-8c1a-42c7-9fa3-ed1f61584f88,Candidate,EMP-03438b64-00b3-400f-bc08-899054a27051,Employee
HIRED_AS,CAND-170fa87b-f30e-44fe-a62e-55597e7d9a19,Candidate,EMP-d6aa5382-e144-4b45-af39-0a9ddcd1c413,Employee
HIRED_AS,CAND-b9493906-939f-44eb-be5e-215ec47cc30b,Candidate,EMP-673d2920-60ee-44ba-a4b0-718e8ced4707,Employee
HIRED_AS,CAND-b9493906-939f-44eb-be5e-215ec47cc30b,Candidate,EMP-7e0f60b2-2a06-4609-a599-bd3c0bb81d38,Employee
HIRED_AS,CAND-0be7728e-6a1a-4a9d-81d4-8a101b968925,Candidate,EMP-c8c85ad6-82cb-4dc7-bcd3-0e99638e1388,Employee
HIRED_AS,CAND-c7eab19b-de6c-436b-9edd-218233fd862d,Candidate,EMP-9d9887bc-a018-4791-aeb0-93fec60ea4d5,Employee
HIRED_AS,CAND-c7eab19b-de6c-436b-9edd-218233fd862d,Candidate,EMP-89aa4293-34a0-4cd4-9a9a-f29ed5ee2587,Employee
HIRED_AS,CAND-bf2b43b4-22e9-4527-b849-1ecc889157fd,Candidate,EMP-113eaf84-abf3-4096-8a68-369c12b99a50,Employee
HIRED_AS,CAND-13ed280a-d5e1-4d1f-a5f2-2dfba741104b,Candidate,EMP-cfa9026b-6a24-4f46-baf7-fa21a93e7b5b,Employee
HIRED_AS,CAND-2baa43c9-7b4e-4ecd-9e07-87b178ae8d5d,Candidate,EMP-17db4c2f-1e15-4e2f-809c-2ebe80da2ed7,Employee
HIRED_AS,CAND-dae13586-2358-455c-bc5c-3cd865ebd4dc,Candidate,EMP-9d7d1756-3b4e-49f5-b2cd-9a0a840c5cb0,Employee
HIRED_AS,CAND-89b4094a-e048-41de-81f8-3199f4eae769,Candidate,EMP-ad0205f5-1417-42f9-ab91-731a1eb05b4a,Employee
HIRED_AS,CAND-7b777e71-d917-48f8-8ad1-c18cf53f091e,Candidate,EMP-9cdf0664-5c91-4845-934f-c96d19ca9c1b,Employee
HIRED_AS,CAND-7b777e71-d917-48f8-8ad1-c18cf53f091e,Candidate,EMP-915d9a63-dbc6-4928-8fe8-4e20403fd582,Employee
HIRED_AS,CAND-411920f6-d056-4199-b728-ddc20f5e8b47,Candidate,EMP-5cf85eeb-f053-4851-9ce0-e2bbc7edea02,Employee
